Delivery Date;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
27.11.2018;55.90;55.26;54.00;54.50;54.38;58.07;74.51;93.98;110.20;107.50;102.49;102.27;94.73;94.59;96.80;97.97;107.70;117.13;100.68;90.00;76.30;64.22;58.26;52.56
26.11.2018;40.46;43.00;41.00;41.00;42.72;47.49;57.21;72.41;76.74;75.39;74.62;77.00;77.12;76.72;77.30;77.95;81.52;86.27;85.59;81.00;71.38;61.80;55.76;52.30
25.11.2018;50.99;48.71;48.76;47.37;47.00;47.49;49.93;50.99;52.19;57.24;59.26;60.00;60.94;57.76;55.47;56.52;57.00;60.83;58.70;55.00;50.32;47.03;45.04;41.41
24.11.2018;52.96;52.60;52.00;50.21;48.93;50.50;55.00;59.10;64.30;70.00;69.96;70.97;70.99;66.20;62.90;65.50;66.50;72.14;74.84;69.80;64.00;56.90;56.20;53.50
23.11.2018;57.69;56.47;55.32;55.01;57.28;59.62;77.30;96.37;102.52;102.90;97.54;96.99;94.33;93.96;93.27;94.00;95.15;108.08;100.23;85.07;75.73;68.24;63.44;57.50
22.11.2018;51.23;51.50;50.94;51.00;51.50;54.37;67.03;84.26;94.10;87.69;89.72;86.31;83.00;83.42;85.78;88.79;98.38;115.00;105.77;92.04;75.90;71.19;65.26;58.56
21.11.2018;42.25;41.63;41.00;41.77;42.50;46.00;54.50;65.25;66.23;65.43;63.96;64.41;64.04;66.14;67.11;69.66;73.24;78.38;73.24;68.96;64.94;60.13;54.50;50.34
20.11.2018;34.42;32.10;29.36;30.26;32.95;36.02;41.97;51.01;50.48;48.46;47.71;47.41;46.32;47.00;48.88;54.30;56.39;61.03;57.96;55.63;52.15;50.50;47.50;42.97
19.11.2018;41.00;42.97;40.10;40.01;40.11;42.72;53.32;61.66;63.39;61.63;60.46;58.52;56.30;56.84;60.50;61.38;66.00;71.00;65.50;62.50;55.20;50.68;48.83;44.89
18.11.2018;46.25;47.31;47.26;45.65;46.34;46.00;47.06;48.56;50.41;51.29;51.80;52.00;52.20;51.67;50.25;52.44;54.24;59.24;57.50;54.41;49.56;47.30;46.55;44.72
17.11.2018;45.27;44.32;43.99;43.54;44.25;44.80;45.83;49.31;51.31;49.66;49.16;47.40;46.75;46.92;48.19;52.96;57.70;62.53;60.50;57.13;52.58;50.74;49.66;47.00
16.11.2018;48.00;47.25;46.55;46.69;47.51;49.72;60.90;68.49;72.01;66.72;62.50;59.26;58.07;58.10;59.70;66.40;65.50;69.20;63.60;59.01;50.92;46.93;46.66;45.50
15.11.2018;51.72;51.00;50.32;48.42;49.84;52.82;64.97;73.50;77.90;73.80;71.39;69.42;67.52;67.94;68.00;70.24;73.43;81.10;76.74;72.43;65.00;57.59;52.47;48.28
14.11.2018;41.90;42.51;41.91;43.05;45.23;48.48;63.90;72.04;73.60;70.74;69.05;66.50;66.63;66.51;68.77;71.50;77.44;85.69;84.20;77.45;68.99;62.94;57.60;53.76
13.11.2018;46.00;45.37;43.50;43.41;44.46;46.66;58.39;68.83;67.11;62.10;57.30;53.90;52.15;51.13;52.51;54.43;59.00;63.00;61.19;55.08;50.62;47.58;44.67;42.53
12.11.2018;31.89;32.03;32.66;33.50;36.99;42.59;56.71;70.00;69.44;67.11;66.79;65.97;63.60;64.42;63.45;64.72;66.50;69.10;66.14;61.00;57.78;50.23;46.28;43.39
11.11.2018;31.45;28.80;26.02;24.29;26.00;25.00;27.00;31.48;33.97;35.16;35.20;35.62;34.49;32.14;31.00;33.98;37.58;46.44;49.90;47.34;44.20;40.09;39.95;35.92
10.11.2018;41.39;38.40;36.16;35.06;33.40;34.80;36.28;40.51;43.45;45.99;45.84;45.43;42.77;41.53;42.72;46.50;48.32;54.67;54.73;52.34;46.77;41.27;39.80;35.37
09.11.2018;51.50;49.21;46.86;46.35;46.83;49.72;58.66;68.30;71.57;71.00;68.00;68.08;64.52;64.00;64.00;65.03;67.53;71.22;70.02;65.22;54.59;47.77;46.69;42.39
08.11.2018;45.63;44.53;43.56;43.94;43.72;46.32;55.90;67.00;69.41;70.00;69.55;69.64;69.21;69.63;71.35;73.85;75.56;84.07;83.54;75.90;71.29;62.40;59.72;53.50
07.11.2018;43.69;42.43;41.70;40.53;40.77;43.00;52.15;62.46;66.74;64.10;62.80;60.24;57.35;58.75;61.51;63.46;68.13;71.94;73.40;68.60;59.90;52.50;48.95;44.85
06.11.2018;43.15;42.34;41.50;42.18;43.70;46.83;56.43;69.99;70.57;66.00;62.00;59.45;58.50;59.50;61.90;66.67;69.00;73.76;70.00;62.54;55.50;50.50;47.28;43.54
05.11.2018;49.50;48.50;45.98;45.50;47.50;51.24;61.99;75.03;75.80;72.38;68.50;65.05;64.08;64.50;68.30;70.59;72.30;82.00;80.25;72.20;64.30;59.31;55.69;50.17
04.11.2018;40.14;38.77;37.91;39.00;40.00;39.18;40.00;42.17;45.59;47.79;50.00;50.86;50.02;48.22;46.93;48.17;54.80;61.88;68.72;64.39;58.95;54.88;53.27;48.15
03.11.2018;53.10;50.49;49.49;48.57;48.70;49.40;53.20;59.50;62.66;64.08;61.76;58.63;57.93;55.00;55.50;58.34;62.94;71.90;75.49;65.81;54.00;46.17;45.47;40.00
02.11.2018;37.50;32.97;32.02;31.49;33.11;35.75;45.00;52.92;56.00;51.73;51.00;50.82;51.07;49.64;54.77;57.34;62.26;69.20;73.46;69.26;62.00;56.75;52.50;49.49
01.11.2018;40.20;37.79;37.83;37.22;38.18;40.50;46.50;51.53;50.00;49.83;49.87;50.84;51.64;53.87;53.40;55.74;59.61;65.50;65.50;63.60;59.27;52.72;48.63;41.40
31.10.2018;11.79;12.76;9.30;14.46;18.17;28.10;43.11;57.26;58.90;56.70;55.34;54.45;53.57;55.46;60.91;66.24;72.73;81.15;79.36;72.10;63.30;55.03;51.30;44.46
30.10.2018;23.40;20.50;21.80;22.41;21.23;29.09;39.61;46.79;47.80;42.23;38.50;36.10;36.00;35.60;40.83;43.09;45.10;48.60;49.30;45.50;38.87;34.81;25.10;9.08
29.10.2018;27.72;24.60;23.62;23.75;25.00;31.50;50.33;65.01;64.91;63.14;60.70;59.20;54.50;54.50;53.03;52.61;55.14;61.71;69.30;63.70;53.66;47.61;43.04;34.94
28.10.2018;44.79;40.59;42.2 | 41.96;38.07;37.20;35.18;35.36;40.10;40.30;43.20;46.00;47.01;42.07;38.99;38.00;34.73;34.63;39.24;51.48;49.98;43.12;35.72;34.88;27.77
27.10.2018;35.14;27.36;25.00;26.50;25.00;26.90;28.96;41.59;48.00;52.41;51.58;52.45;51.50;50.50;52.00;54.70;61.14;71.00;79.48;80.49;68.00;59.11;54.71;46.50
26.10.2018;50.17;49.00;48.23;47.40;47.50;51.70;61.84;75.04;79.00;75.47;67.50;62.75;56.43;53.23;51.99;53.00;53.76;61.86;65.49;69.54;58.24;51.92;46.50;39.34
25.10.2018;40.65;33.74;29.50;28.49;27.64;32.00;51.21;60.09;58.63;58.26;54.53;52.49;48.19;47.55;48.26;51.21;56.53;60.10;67.85;71.41;62.63;57.80;53.70;46.76
24.10.2018;0.33;-9.35;-8.69;-4.74;5.19;11.27;30.55;44.44;50.80;49.69;48.88;50.50;48.53;48.38;47.90;51.34;56.22;61.59;71.00;74.25;62.14;57.90;50.49;40.50
23.10.2018;42.50;36.71;29.50;25.48;22.37;28.28;42.51;50.73;51.38;46.14;43.86;39.36;31.00;24.87;26.99;26.42;24.50;32.50;38.55;40.45;33.99;19.88;7.07;-9.01
22.10.2018;46.50;43.48;41.82;39.55;40.29;46.50;61.46;72.00;74.75;72.00;68.48;64.04;56.67;55.62;55.10;57.00;60.57;68.50;72.50;75.65;66.53;56.70;51.16;43.02
21.10.2018;50.60;47.00;47.00;44.00;44.01;45.01;47.17;50.39;55.00;57.30;54.68;51.32;48.93;46.89;43.44;45.27;47.60;56.03;70.46;72.93;64.40;59.55;55.40;49.62
20.10.2018;54.50;52.50;51.50;49.50;49.33;49.50;54.50;60.10;65.87;66.50;61.27;57.99;55.00;49.93;49.50;51.50;55.50;62.58;71.16;76.17;66.99;61.19;56.00;50.00
19.10.2018;50.14;48.81;44.23;43.03;45.61;52.21;70.60;89.25;93.21;90.22;84.21;79.22;72.12;69.81;67.83;70.96;74.86;83.52;88.64;96.96;82.30;73.81;64.78;56.36
18.10.2018;56.10;53.49;51.40;51.20;49.71;53.50;65.91;76.86;81.43;76.50;69.94;65.39;56.79;56.20;56.08;57.83;63.10;68.93;74.80;80.28;72.86;62.49;53.59;50.49
17.10.2018;54.50;52.41;51.00;50.48;51.04;55.49;74.07;88.71;92.68;84.43;75.77;73.00;67.27;65.94;64.90;68.00;74.30;85.72;93.15;102.70;87.00;76.12;65.78;61.40
16.10.2018;58.43;56.50;54.21;53.50;53.50;55.95;73.49;92.24;96.46;88.51;82.25;73.69;64.11;64.53;64.43;69.00;73.20;83.35;96.48;108.84;84.24;74.60;64.93;58.43
15.10.2018;43.00;40.00;38.02;36.29;39.89;46.31;60.00;75.92;76.78;75.40;71.50;67.49;63.20;62.18;60.11;63.50;66.74;75.94;80.09;91.00;81.46;71.90;63.07;56.23
14.10.2018;34.28;28.49;28.85;28.13;29.00;29.35;31.95;35.66;37.91;38.69;36.45;34.00;30.75;24.80;22.76;24.72;35.23;44.13;53.14;60.51;52.65;50.31;48.46;45.40
13.10.2018;45.07;44.04;43.31;42.87;43.14;44.50;49.50;53.92;55.50;53.73;48.69;48.30;45.34;42.16;37.85;40.57;46.64;54.32;57.31;61.01;50.50;44.53;40.24;32.68
12.10.2018;49.50;48.50;46.60;46.02;45.88;50.50;59.06;73.70;75.50;70.94;62.89;57.99;53.50;51.50;50.91;54.09;57.50;68.53;75.73;77.52;70.93;58.12;53.69;48.49
11.10.2018;36.70;35.06;34.10;33.50;35.41;41.49;53.76;61.01;61.90;57.52;54.24;53.00;50.75;48.77;51.49;53.50;64.28;72.55;78.20;85.80;74.50;64.23;54.19;48.71
10.10.2018;57.93;54.50;54.50;53.00;53.50;58.11;72.00;88.51;91.64;85.42;76.12;67.20;58.50;56.40;52.87;53.81;59.00;65.40;70.26;73.16;58.11;51.76;45.52;38.27
09.10.2018;56.00;53.27;52.00;51.00;51.00;56.00;72.50;84.50;85.28;81.00;68.90;68.27;60.12;60.00;56.53;58.90;64.49;77.69;83.93;94.12;83.10;76.43;62.50;56.53
08.10.2018;52.49;50.39;48.70;48.31;49.92;53.00;72.26;86.00;85.00;78.50;66.50;61.50;56.31;55.30;55.33;57.62;65.61;76.00;80.23;87.94;85.94;75.58;67.50;58.48
07.10.2018;42.80;37.93;37.40;36.63;32.92;34.00;33.28;37.98;44.06;46.50;48.11;49.11;48.51;48.52;41.73;44.28;47.87;56.32;66.49;75.31;73.00;67.21;64.64;58.08
06.10.2018;53.10;53.10;51.34;50.10;49.82;51.23;55.15;58.40;60.74;59.50;54.50;54.64;49.63;48.50;45.34;50.50;53.51;61.35;68.57;75.80;68.61;59.05;54.34;46.40
05.10.2018;51.50;46.25;44.71;44.63;45.52;49.70;67.24;76.71;76.53;69.80;63.18;60.44;56.12;50.79;48.50;54.50;62.72;70.55;78.65;84.64;79.00;69.89;58.91;53.56
04.10.2018;50.50;49.59;46.50;46.50;46.50;50.83;72.00;82.57;82.76;74.60;71.28;69.44;63.79;60.00;55.50;57.31;63.50;72.81;77.80;87.49;82.33;72.71;61.50;50.29
03.10.2018;-0.01;-2.01;-9.01;-14.96;-13.01;-9.01;-2.02;13.11;11.94;10.93;11.17;8.82;4.72;-4.32;-6.35;1.66;21.99;34.50;53.80;64.56;65.67;59.18;56.72;49.90
02.10.2018;42.50;41.50;40.49;39.50;39.81;46.02;57.13;65.12;69.74;62.51;53.40;49.94;45.00;42.16;38.16;37.60;37.43;44.50;48.46;51.96;45.50;36.90;31.37;24.15
01.10.2018;41.55;40.70;39.99;39.00;38.36;44.99;60.60;74.44;79.73;74.50;67.31;64.29;59.79;52.99;52.98;55.20;57.00;58.50;65.93;70.63;65.92;56.60;48.84;42.90
30.09.2018;45.87;42.70;39.25;35.74;37.35;37.39;39.76;42.05;47.83;47.79;46.54;43.39;40.16;31.75;28.12;32.40;37.93;50.76;64.16;73.03;71.66;60.35;58.03;50.00
29.09.2018;47.98;46.10;45.87;45.06;46.00;47.73;53.50;60.11;59.84;58.69;52.60;49.89;45.89;42.61;41.45;42.96;45.29;54.41;64.98;71.41;67.64;58.06;53.08;47.89
28.09.2018;41.00;38.77;40.62;38.70;38.89;46.97;62.04;71.78;73.03;66.49;61.50;55.89;50.53;47.18;45.95;44.21;45.50;52.29;61.59;67.74;66.19;57.27;52.40;49.09
27.09.2018;34.12;36.34;36.89;36.60;38.50;46.50;63.70;75.43;74.49;65.50;60.00;55.19;49.63;48.18;47.50;49.47;51.76;63.82;72.00;76.50;69.49;56.72;49.49;42.10
26.09.2018;50.10;46.47;44.11;41.80;41.49;47.50;60.30;71.40;71.20;63.44;52.04;47.75;42.70;38.95;40.24;43.57;45.50;54.95;65.60;73.52;68.45;58.02;50.24;44.27
25.09.2018;47.33;46.14;46.00;45.90;47.30;51.26;69.37;78.70;78.78;79.03;70.88;65.39;58.95;59.09;61.33;62.89;63.62;74.50;79.94;88.00;84.36;76.68;65.31;53.63
24.09.2018;14.26;-1.40;-10.43;-10.00;-7.90;15.47;53.67;64.95;62.88;53.34;50.18;36.97;31.84;28.34;26.64;27.52;38.49;48.91;54.90;62.00;68.89;62.30;50.26;40.01
23.09.2018;44.99;40.23;38.70;35.31;34.86;38.76;46.30;49.60;54.23;56.80;56.67;53.86;52.98;48.00;40.37;40.52;38.58;41.83;48.74;53.59;51.48;37.30;29.63;10.77
22.09.2018;29.00;18.50;9.71;17.70;20.55;25.28;36.02;42.70;46.50;38.15;28.71;22.77;17.66;1.50;0.10;15.20;21.83;37.03;48.95;59.76;63.49;53.86;50.55;48.10
21.09.2018;47.80;42.36;37.75;33.84;33.35;37.27;52.50;57.30;53.44;49.21;41.90;32.18;23.84;21.63;21.17;22.60;27.29;37.87;48.73;54.42;55.94;47.10;38.60;28.70
20.09.2018;44.96;44.07;41.27;41.50;43.88;48.24;65.00;75.94;74.50;72.32;66.97;56.90;50.46;48.90;48.45;50.57;53.00;66.03;74.78;78.50;78.16;67.63;57.90;50.52
19.09.2018;47.10;47.20;46.49;45.11;46.80;50.85;67.00;76.48;77.67;74.74;69.33;63.99;57.49;53.50;51.67;52.84;54.91;65.89;72.28;76.11;76.88;68.41;57.18;48.20
18.09.2018;52.65;49.56;47.89;44.00;44.33;49.35;61.14;69.26;69.00;64.89;57.80;52.49;47.95;45.49;45.15;47.37;50.50;59.49;67.93;71.00;70.50;60.68;54.31;47.71
17.09.2018;48.00;45.11;42.82;42.10;43.67;48.98;68.41;75.80;74.95;71.30;66.22;62.12;56.65;54.64;55.75;58.54;64.50;70.73;76.68;79.92;82.10;75.50;68.74;60.61
16.09.2018;55.11;51.49;48.90;45.86;44.29;44.50;46.50;47.80;49.03;47.40;43.30;38.22;35.36;28.87;23.86;30.36;36.90;46.50;60.51;67.00;68.16;64.00;59.40;50.70
15.09.2018;55.00;51.00;48.90;46.30;45.50;47.04;49.77;52.00;56.82;55.63;50.30;45.45;42.71;40.00;37.99;43.24;46.78;56.19;65.37;69.49;71.53;66.23;62.51;56.52
14.09.2018;58.17;55.68;54.00;51.33;51.94;56.01;72.49;78.06;78.36;77.49;76.33;74.49;71.67;67.53;63.21;62.99;63.07;68.38;71.81;73.66;74.27;64.34;60.47;54.60
13.09.2018;58.34;54.27;52.48;51.68;52.25;57.99;74.30;80.95;81.51;80.48;77.14;76.12;72.91;71.76;70.93;71.09;70.99;74.99;76.90;80.00;80.44;73.39;69.43;62.80
12.09.2018;54.00;51.96;51.21;49.40;50.00;53.01;68.84;75.73;74.37;72.15;66.71;61.58;57.40;56.37;56.46;59.60;65.02;73.21;76.82;80.01;80.95;74.96;69.51;60.39
11.09.2018;55.66;53.77;52.00;51.27;50.00;53.00;63.66;71.07;71.82;63.18;53.71;50.84;47.00;44.10;40.98;44.00;49.74;57.08;68.26;73.10;73.50;69.64;60.95;54.25
10.09.2018;51.73;49.60;48.40;47.50;47.60;50.80;65.50;73.45;73.51;70.70;67.08;65.90;60.25;55.50;54.20;56.14;57.84;65.18;70.70;73.66;76.80;71.38;63.30;55.32
09.09.2018;51.83;48.01;46.08;43.30;43.57;43.99;43.97;45.49;47.50;48.16;46.78;46.20;44.10;40.31;34.44;36.86;41.09;49.52;57.41;65.49;73.22;67.24;63.00;57.29
08.09.2018;51.50;48.40;46.50;45.02;44.57;45.50;47.85;50.73;51.19;50.58;49.60;45.90;40.92;36.50;35.78;41.50;46.35;52.89;60.50;65.50;68.13;62.45;58.91;53.66
07.09.2018;54.12;53.49;52.36;51.84;52.07;55.36;67.55;74.50;76.02;74.83;73.70;71.85;68.49;62.11;59.16;58.00;57.42;64.49;68.24;70.90;70.61;63.49;56.68;51.87
06.09.2018;54.75;53.23;52.00;50.40;51.04;53.59;65.80;73.70;76.13;74.50;72.49;71.45;67.11;65.09;66.08;68.96;70.00;72.55;73.51;75.99;75.44;69.78;62.17;54.97
05.09.2018;56.56;54.72;53.50;52.72;53.33;56.50;69.39;76.90;77.50;76.50;73.50;71.50;65.91;63.52;64.50;66.59;70.00;73.50;75.60;79.38;78.60;72.80;67.00;57.94
04.09.2018;52.88;52.22;51.03;50.77;50.56;53.73;67.00;75.41;77.36;76.03;74.50;72.32;69.90;66.80;65.49;66.39;68.49;72.01;74.53;76.09;76.27;70.64;61.12;54.97
03.09.2018;50.50;49.80;48.50;48.50;49.01;51.51;65.00;74.26;75.50;75.08;73.18;72.07;69.84;68.96;67.64;67.21;67.50;70.08;72.31;74.65;76.90;71.24;63.72;56.54
02.09.2018;56.52;51.40;49.96;48.79;48.51;47.98;48.50;49.02;51.88;51.88;51.00;51.50;50.69;48.00;45.27;47.00;48.56;53.00;60.34;64.92;65.78;62.50;60.86;54.43
01.09.2018;60.37;57.60;54.59;53.50;54.00;54.35;55.50;59.07;63.58;66.83;65.60;63.65;62.06;59.20;56.12;57.49;58.49;63.38;67.06;68.98;69.23;66.93;64.27;58.34
31.08.2018;52.84;51.50;51.16;50.50;50.48;53.65;63.12;72.01;73.85;74.29;72.85;70.72;68.55;67.50;66.61;66.70;68.78;71.57;74.50;76.11;76.40;70.88;66.13;58.84
30.08.2018;49.43;48.06;46.63;45.89;46.21;48.82;57.00;66.50;69.30;68.20;61.21;59.48;52.18;50.87;50.64;51.37;51.50;56.90;65.20;68.20;70.50;65.84;58.10;54.00
29.08.2018;58.41;56.28;54.72;53.50;53.54;56.55;66.50;72.28;72.70;70.95;66.00;63.95;59.28;57.90;59.22;64.34;66.42;70.61;73.10;75.40;76.40;70.00;64.01;53.94
28.08.2018;47.98;48.00;47.50;47.50;47.64;50.52;63.50;69.44;72.38;72.80;69.20;68.47;65.68;62.74;64.55;66.51;68.52;74.43;79.15;84.83;84.72;78.35;71.33;63.50
27.08.2018;44.99;41.06;36.86;33.91;33.00;42.00;51.17;58.83;62.10;61.07;58.37;56.55;54.35;50.26;50.00;51.40;52.99;59.34;64.52;69.05;71.60;69.80;65.49;58.64
26.08.2018;50.61;47.50;46.57;43.87;43.68;44.17;44.96;46.06;45.93;46.31;45.68;45.79;42.25;39.56;37.82;39.32;44.62;47.32;55.94;62.88;65.64;65.70;62.73;56.53
25.08.2018;56.49;53.85;50.61;49.03;48.68;48.25;49.45;51.77;54.13;57.60;54.43;50.68;48.43;45.00;43.77;43.46;45.93;49.75;57.43;62.24;63.78;63.37;60.86;55.45
24.08.2018;52.90;51.10;48.89;48.50;47.66;51.10;58.73;66.40;68.00;68.49;65.84;62.50;56.15;50.50;47.50;49.31;51.07;55.50;61.92;64.03;68.40;68.50;65.57;56.27
23.08.2018;56.70;54.72;53.53;52.49;53.08;57.06;66.12;75.02;76.00;74.71;70.57;68.43;62.84;59.89;59.06;61.14;63.97;69.62;73.09;76.71;75.23;72.55;70.07;63.28
22.08.2018;54.71;51.45;50.20;49.44;49.26;52.01;61.85;70.91;72.48;72.09;67.59;67.50;66.00;64.92;64.50;64.61;66.47;71.60;75.28;77.42;77.66;72.95;69.00;61.94
21.08.2018;55.99;53.98;52.00;51.41;51.54;56.09;66.50;75.37;79.00;77.00;73.71;72.32;70.91;69.71;67.94;68.48;69.30;72.61;77.97;79.66;79.97;74.20;67.87;60.88
20.08.2018;50.87;48.86;47.60;46.50;45.99;48.06;56.92;65.26;67.50;68.17;67.11;65.40;62.96;61.01;57.49;57.30;59.98;64.28;66.60;69.05;69.90;69.48;67.68;60.00
19.08.2018;50.86;47.38;46.80;44.90;44.10;44.07;45.07;45.73;48.54;48.00;47.49;46.80;45.81;43.66;43.08;42.44;43.11;47.68;56.30;62.40;64.00;65.91;64.97;58.95
18.08.2018;54.50;51.48;49.50;48.10;47.50;48.58;49.49;51.49;53.84;54.85;54.19;52.54;51.07;46.29;45.45;45.58;46.68;51.33;56.53;60.56;61.70;61.47;60.22;54.70
17.08.2018;51.65;49.50;48.38;47.50;47.49;50.50;58.08;63.50;66.96;66.50;64.50;63.80;62.25;59.50;56.79;55.74;56.50;62.24;64.49;65.95;64.55;64.23;62.35;56.49
16.08.2018;51.49;49.54;48.53;47.50;46.50;49.32;56.29;62.07;64.05;63.49;59.50;55.36;52.50;49.67;50.52;51.00;53.80;61.29;65.50;68.21;68.32;67.15;64.40;58.47
15.08.2018;48.61;46.50;45.00;44.13;43.50;45.69;49.90;57.75;61.60;61.49;59.50;58.22;55.50;52.50;50.73;50.14;51.99;56.44;61.92;66.64;67.75;66.00;62.58;55.88
14.08.2018;50.00;47.14;45.28;43.99;44.37;46.74;53.37;58.93;61.00;61.01;59.40;59.10;56.55;53.70;51.00;49.80;50.54;53.49;55.44;57.90;59.00;57.90;55.00;49.81
13.08.2018;50.40;43.32;42.65;42.01;41.56;44.73;51.85;61.22;62.69;63.00;62.18;60.84;58.10;54.95;52.30;54.50;56.26;61.59;64.66;64.10;64.30;62.36;59.88;51.37
12.08.2018;48.65;46.37;44.94;44.10;43.17;43.00;43.10;43.78;44.40;44.01;41.85;42.07;41.10;37.17;33.23;34.85;43.68;47.06;53.40;61.02;61.34;61.73;61.56;56.45
11.08.2018;50.12;46.79;44.37;42.63;41.74;42.70;43.40;44.50;46.16;45.90;40.48;35.91;32.00;26.50;24.56;28.15;31.94;41.25;47.49;53.78;54.91;56.50;56.54;52.00
10.08.2018;25.79;22.34;17.24;13.89;12.99;21.75;37.91;45.54;46.49;45.97;45.70;45.14;43.88;43.25;42.04;43.74;44.74;48.86;57.00;60.89;62.00;60.75;56.64;51.49
09.08.2018;51.97;49.52;48.97;47.60;47.51;50.27;56.33;65.00;70.24;69.40;66.15;66.18;62.70;61.13;57.51;57.59;59.49;62.50;63.33;62.20;59.02;55.19;48.50;39.30
08.08.2018;48.50;46.00;44.49;44.47;44.49;46.11;50.50;60.00;63.00;64.08;61.84;59.74;55.23;52.27;52.40;55.00;59.15;64.87;67.44;71.02;70.70;68.03;65.87;57.93
07.08.2018;54.50;51.04;49.49;48.20;48.00;50.25;61.27;69.50;70.00;69.00;68.33;67.66;65.78;64.30;63.32;64.00;68.09;72.41;74.58;80.54;73.48;70.30;65.49;55.16
06.08.2018;50.33;47.62;46.97;46.26;46.80;50.01;61.10;74.62;67.88;69.91;68.50;69.60;67.45;66.51;63.99;63.99;67.50;72.80;79.12;82.57;84.35;80.00;71.57;60.56
05.08.2018;46.46;42.02;40.67;40.54;40.01;40.19;39.52;39.70;40.90;40.17;41.09;41.78;41.60;39.05;34.00;35.00;40.38;42.06;50.18;55.90;58.57;61.90;60.87;55.47
04.08.2018;58.31;52.71;50.64;50.49;48.49;49.50;51.42;53.70;57.99;58.45;57.21;54.00;52.00;49.39;47.73;47.87;48.91;52.49;57.99;59.26;56.50;56.49;55.75;50.90
03.08.2018;52.38;50.00;48.50;47.59;48.55;50.49;57.50;69.49;73.79;71.77;71.04;70.05;66.00;64.44;62.62;63.07;64.40;69.22;71.22;71.43;69.62;68.32;65.57;58.50
02.08.2018;50.00;48.30;46.09;45.23;45.50;47.50;54.40;64.58;67.04;66.00;65.10;64.17;60.82;60.03;58.66;59.50;62.25;66.23;69.08;69.74;67.61;66.40;63.42;54.40
01.08.2018;47.53;46.47;45.98;44.83;44.78;46.84;54.13;61.49;64.88;65.49;62.3;62.34;58.16;57.53;56;56.9;58.53;62.99;65;66;64.9;64.24;62.5;53
31.07.2018;51.01;48.33;47.1;46.02;44.87;47.69;54.6;64.56;65.24;62.32;58.91;60.42;56.92;55.39;54;54.56;57.06;59.73;63.97;65.5;65.44;63.1;60.02;53.4
30.07.2018;45.58;43.55;41.88;41.7;41.8;44.11;53.23;61.56;61.58;60.38;60.2;59.35;56.52;55.99;54.13;55;55.93;61.79;65.93;66.3;66.4;64.85;61;53.33
29.07.2018;44.92;42.68;40.86;38.98;38.18;37.93;38;39.12;40.5;40.51;40.5;41.4;41.05;37.39;36;36.6;37.9;41.77;48.99;54.45;57.27;55.89;54.25;48.6
28.07.2018;48.74;44.28;43.24;41.92;42.23;42.1;42.98;46.34;47.2;46.09;43.61;43.14;42.25;40.66;39.5;39.73;41.1;44.88;48.75;52.23;53.5;53.7;53.7;50.11
27.07.2018;46.84;45.65;44.59;43.82;43.96;45.83;51.5;58.79;61.78;59.98;57.96;57.07;51.71;50.2;49.69;50.29;51.15;54.88;57.29;57.89;57;55.38;50.64;45.6
26.07.2018;50.43;48.51;47.01;46.43;47.30;48.00;54.50;62.48;65.00;63.23;62.09;60.03;55.28;52.22;51.21;51.60;54.46;59.82;63.00;64.09;61.69;59.25;55.15;47.10
25.07.2018;52.08;48.66;48.50;47.50;46.99;51.00;57.10;65.01;67.09;65.00;61.80;60.80;59.33;58.01;56.60;57.80;57.55;60.27;65.46;66.40;63.86;63.10;58.99;53.50
24.07.2018;52.40;49.60;47.64;46.50;46.78;48.42;55.63;62.17;61.99;60.98;58.50;58.53;57.07;56.49;55.07;56.13;56.51;59.30;61.56;63.50;62.00;60.00;59.34;53.81
23.07.2018;46.92;43.68;42.06;41.24;41.56;42.50;53.24;59.31;59.44;59.07;58.10;57.70;56.00;55.57;54.53;54.82;55.33;56.99;58.56;60.04;60.00;59.00;59.30;52.38
22.07.2018;46.82;43.57;42.49;41.41;40.68;40.57;40.26;41.56;43.22;44.48;44.38;45.33;44.51;43.49;41.57;41.99;42.11;42.18;49.93;53.10;53.16;53.59;54.88;52.43
21.07.2018;50.50;47.75;45.29;43.50;43.30;43.06;45.27;49.45;53.25;53.90;53.03;51.08;51.05;48.55;48.15;48.50;48.08;52.04;54.22;55.46;53.74;53.04;53.56;51.42
20.07.2018;48.91;45.68;44.52;44.01;44.07;45.23;54.14;59.54;60.56;60.00;57.95;57.05;55.57;54.21;53.23;53.44;54.20;57.50;58.90;59.61;57.50;55.49;55.21;51.45
19.07.2018;45.27;42.50;41.98;41.63;41.74;43.57;51.50;56.50;58.45;57.28;55.58;55.51;53.59;52.00;51.33;51.23;52.30;57.19;59.46;62.11;58.99;57.10;56.50;51.93
18.07.2018;45.53;42.88;41.51;41.16;41.28;42.50;50.13;54.70;55.90;54.31;52.23;52.27;49.71;47.27;46.00;46.26;48.50;53.02;56.00;58.41;57.23;56.16;54.61;50.37
17.07.2018;50.84;48.00;46.50;45.50;45.50;47.49;55.16;61.28;61.53;60.00;58.15;58.33;56.41;54.80;53.50;53.50;53.83;55.00;58.03;59.75;58.70;56.74;56.00;51.32
16.07.2018;47.15;44.30;43.69;43.24;44.04;46.35;53.78;60.70;61.79;60.08;59.00;58.12;56.00;55.84;55.00;55.50;55.30;58.76;61.00;62.84;60.34;60.00;57.51;52.55
