begin;end;Brown_coal/Lignite;Gas;Hard_coal;Geothermal;Solar;Wind_Offshore;Wind_Onshore
04.10.2018 10:00; 04.10.2018 10:15;14045;6386;15882;3;9986;1165;4870
04.10.2018 10:15; 04.10.2018 10:30;13996;6540;15840;3;10901;1286;4979
04.10.2018 10:30; 04.10.2018 10:45;14042;6639;15756;3;11834;1407;4940
04.10.2018 10:45; 04.10.2018 11:00;14127;6671;15609;3;12667;1497;4989
04.10.2018 11:00; 04.10.2018 11:15;14296;6675;15377;3;13285;1549;4859
04.10.2018 11:15; 04.10.2018 11:30;14324;6764;15253;3;13885;1627;4833
04.10.2018 11:30; 04.10.2018 11:45;14346;6748;15138;3;14467;1655;4725
04.10.2018 11:45; 04.10.2018 12:00;14337;6741;15124;3;15103;1823;4803
04.10.2018 12:00; 04.10.2018 12:15;14288;6678;14854;3;15643;1962;4859
04.10.2018 12:15; 04.10.2018 12:30;14063;6496;14683;3;15924;2052;4941
04.10.2018 12:30; 04.10.2018 12:45;14091;6418;14523;3;16226;2067;4996
04.10.2018 12:45; 04.10.2018 13:00;14104;6394;14399;3;16425;2167;5221
04.10.2018 13:00; 04.10.2018 13:15;13914;6245;14389;3;16598;2277;5339
04.10.2018 13:15; 04.10.2018 13:30;13874;6273;14459;3;16841;2364;5360
04.10.2018 13:30; 04.10.2018 13:45;13835;6353;14373;3;16852;2366;5432
04.10.2018 13:45; 04.10.2018 14:00;13775;6173;14327;3;16598;2402;5617
04.10.2018 14:00; 04.10.2018 14:15;13918;6145;14334;3;16523;2479;5687
04.10.2018 14:15; 04.10.2018 14:30;13961;6178;14348;3;16229;2467;5620
04.10.2018 14:30; 04.10.2018 14:45;13970;6129;14316;3;15837;2359;5596
04.10.2018 14:45; 04.10.2018 15:00;13921;6075;14349;3;15300;2227;5587
04.10.2018 15:00; 04.10.2018 15:15;14051;6007;14524;3;14610;2145;5615
04.10.2018 15:15; 04.10.2018 15:30;14084;6094;14547;3;13816;2155;5769
04.10.2018 15:30; 04.10.2018 15:45;14085;6215;14698;3;13006;2120;5775
04.10.2018 15:45; 04.10.2018 16:00;14087;6238;14962;3;11994;2070;5765
04.10.2018 16:00; 04.10.2018 16:15;14095;6149;15190;3;10929;2082;5673
04.10.2018 16:15; 04.10.2018 16:30;14101;6115;15359;3;9730;2153;5582
04.10.2018 16:30; 04.10.2018 16:45;14129;6024;15394;3;8539;2338;5414
04.10.2018 16:45; 04.10.2018 17:00;14113;6052;15365;3;7240;2505;5267
04.10.2018 17:00; 04.10.2018 17:15;14172;6327;15380;3;5981;2495;5247
04.10.2018 17:15; 04.10.2018 17:30;14223;6356;15523;3;4632;2545;5183
04.10.2018 17:30; 04.10.2018 17:45;14170;6364;15667;3;3446;2517;5016
04.10.2018 17:45; 04.10.2018 18:00;14040;6396;15685;3;2284;2421;4965
04.10.2018 18:00; 04.10.2018 18:15;14146;6383;15751;3;1330;2422;4773
04.10.2018 18:15; 04.10.2018 18:30;14251;6397;15884;3;625;2434;4865
04.10.2018 18:30; 04.10.2018 18:45;14334;6396;15894;3;196;2470;5033
04.10.2018 18:45; 04.10.2018 19:00;14288;6381;15993;3;33;2502;5151
04.10.2018 19:00; 04.10.2018 19:15;14155;6374;16043;3;1;2603;5102
04.10.2018 19:15; 04.10.2018 19:30;14090;6372;16042;3;0;2688;5120
04.10.2018 19:30; 04.10.2018 19:45;14000;6417;16061;3;0;2812;5305
04.10.2018 19:45; 04.10.2018 20:00;13851;6484;16112;3;0;2841;5542
04.10.2018 20:00; 04.10.2018 20:15;13536;6490;16336;3;0;2767;5754
04.10.2018 20:15; 04.10.2018 20:30;13511;6480;16368;3;0;2661;6227
04.10.2018 20:30; 04.10.2018 20:45;13516;6401;16351;3;0;2704;6419
04.10.2018 20:45; 04.10.2018 21:00;13480;6380;16303;3;0;2655;6702
04.10.2018 21:00; 04.10.2018 21:15;13518;6170;16332;3;0;2691;6663
04.10.2018 21:15; 04.10.2018 21:30;13478;6204;16323;3;0;2773;6747
04.10.2018 21:30; 04.10.2018 21:45;13463;5891;16193;3;0;2901;6807
04.10.2018 21:45; 04.10.2018 22:00;13436;5297;15817;3;0;3033;6895
04.10.2018 22:00; 04.10.2018 22:15;13331;4654;15687;3;0;3183;6969
04.10.2018 22:15; 04.10.2018 22:30;13261;4346;15344;3;0;3306;6928
04.10.2018 22:30; 04.10.2018 22:45;13178;4136;15029;3;0;3493;7045
04.10.2018 22:45; 04.10.2018 23:00;13146;3822;14565;3;0;3626;7322
04.10.2018 23:00; 04.10.2018 23:15;13206;3652;14159;3;0;3810;7677
04.10.2018 23:15; 04.10.2018 23:30;13149;3572;13643;3;0;4014;7901
04.10.2018 23:30; 04.10.2018 23:45;13121;3480;13273;3;0;4040;8015
04.10.2018 23:45; 05.10.2018 00:00;13066;3452;12805;3;0;4052;8274
05.10.2018 00:00; 05.10.2018 00:15;13097;3495;12507;3;0;4042;8591
05.10.2018 00:15; 05.10.2018 00:30;13155;3495;12012;3;0;4028;8751
05.10.2018 00:30; 05.10.2018 00:45;13093;3506;11685;3;0;4100;8846
05.10.2018 00:45; 05.10.2018 01:00;13006;3522;11397;3;0;4154;8908
05.10.2018 01:00; 05.10.2018 01:15;13226;3573;11350;3;0;4171;9063
05.10.2018 01:15; 05.10.2018 01:30;13167;3567;11347;3;0;4209;9209
05.10.2018 01:30; 05.10.2018 01:45;13184;3586;11224;3;0;4241;9104
05.10.2018 01:45; 05.10.2018 02:00;13180;3601;10957;3;0;4218;9214
05.10.2018 02:00; 05.10.2018 02:15;13188;3454;10794;3;0;4157;9196
05.10.2018 02:15; 05.10.2018 02:30;13240;3467;10620;3;0;4142;9334
05.10.2018 02:30; 05.10.2018 02:45;13209;3481;10715;3;0;3956;9246
05.10.2018 02:45; 05.10.2018 03:00;13208;3469;10692;3;0;3693;9428
05.10.2018 03:00; 05.10.2018 03:15;13234;3455;10588;3;0;3647;9570
05.10.2018 03:15; 05.10.2018 03:30;13177;3456;10476;3;0;3590;9763
05.10.2018 03:30; 05.10.2018 03:45;13216;3473;10564;3;0;3485;9806
05.10.2018 03:45; 05.10.2018 04:00;13207;3453;10533;3;0;3418;9791
05.10.2018 04:00; 05.10.2018 04:15;13218;3433;10558;3;0;3335;9681
05.10.2018 04:15; 05.10.2018 04:30;13235;3436;10741;3;0;3287;9625
05.10.2018 04:30; 05.10.2018 04:45;13277;3459;11145;3;0;3143;9592
05.10.2018 04:45; 05.10.2018 05:00;13291;3472;11655;3;0;3210;9463
05.10.2018 05:00; 05.10.2018 05:15;13310;3655;12227;3;0;3084;9380
05.10.2018 05:15; 05.10.2018 05:30;13225;3652;12726;3;0;2947;9320
05.10.2018 05:30; 05.10.2018 05:45;13228;3762;13095;3;0;2921;9162
05.10.2018 05:45; 05.10.2018 06:00;13255;4049;13556;3;0;2756;8909
05.10.2018 06:00; 05.10.2018 06:15;13264;4558;14087;3;0;2572;8900
05.10.2018 06:15; 05.10.2018 06:30;13292;5248;14372;3;0;2436;8761
05.10.2018 06:30; 05.10.2018 06:45;13279;5573;14486;3;0;2418;8618
05.10.2018 06:45; 05.10.2018 07:00;13322;5695;14544;3;0;2425;8498
05.10.2018 07:00; 05.10.2018 07:15;13186;6102;14596;3;3;2411;8523
05.10.2018 07:15; 05.10.2018 07:30;13127;6215;14659;3;37;2365;8663
05.10.2018 07:30; 05.10.2018 07:45;13097;6263;14674;3;263;2310;8538
05.10.2018 07:45; 05.10.2018 08:00;13077;6198;14707;3;969;2269;8619
05.10.2018 08:00; 05.10.2018 08:15;13106;6129;15117;3;2039;2276;8352
05.10.2018 08:15; 05.10.2018 08:30;13106;6136;15256;3;3302;2235;8011
05.10.2018 08:30; 05.10.2018 08:45;13089;6141;15287;3;4724;2232;7983
05.10.2018 08:45; 05.10.2018 09:00;13044;6170;15323;3;6409;2271;7772
05.10.2018 09:00; 05.10.2018 09:15;12922;6156;15248;3;8146;2315;7322
05.10.2018 09:15; 05.10.2018 09:30;12941;6077;15238;3;9815;2426;6741
05.10.2018 09:30; 05.10.2018 09:45;12924;6041;15233;3;11563;2425;5749
05.10.2018 09:45; 05.10.2018 10:00;12949;5879;14994;3;13173;2408;5339
05.10.2018 10:00; 05.10.2018 10:15;12962;5726;14689;3;14771;2331;4681
05.10.2018 10:15; 05.10.2018 10:30;12976;5664;14363;3;16198;2301;4373
05.10.2018 10:30; 05.10.2018 10:45;13000;5529;14140;3;17617;2213;3972
05.10.2018 10:45; 05.10.2018 11:00;13024;5393;13957;3;18820;2201;3642
05.10.2018 11:00; 05.10.2018 11:15;13065;5177;13594;3;19831;2187;3444
05.10.2018 11:15; 05.10.2018 11:30;13093;5073;13174;3;20838;2270;3419
05.10.2018 11:30; 05.10.2018 11:45;13099;5010;12792;3;21689;2218;3378
05.10.2018 11:45; 05.10.2018 12:00;12979;5001;12469;3;22255;2174;3433
05.10.2018 12:00; 05.10.2018 12:15;12866;4842;12048;3;22825;2130;3616
05.10.2018 12:15; 05.10.2018 12:30;12836;4812;11854;3;23250;2202;3679
05.10.2018 12:30; 05.10.2018 12:45;12864;4800;11617;3;23483;2118;3783
05.10.2018 12:45; 05.10.2018 13:00;12614;4637;11595;3;23602;2011;3889
05.10.2018 13:00; 05.10.2018 13:15;12085;4710;11711;3;23752;1909;4195
05.10.2018 13:15; 05.10.2018 13:30;11947;4682;11757;3;23456;1769;4370
05.10.2018 13:30; 05.10.2018 13:45;11953;4694;11782;3;23223;1678;4350
05.10.2018 13:45; 05.10.2018 14:00;11935;4664;11760;3;22921;1681;4363
05.10.2018 14:00; 05.10.2018 14:15;12154;4496;11817;3;22435;1784;4317
05.10.2018 14:15; 05.10.2018 14:30;12148;4565;11936;3;21724;1852;4352
05.10.2018 14:30; 05.10.2018 14:45;12177;4562;12006;3;21082;1720;4425
05.10.2018 14:45; 05.10.2018 15:00;12271;4577;12021;3;20297;1646;4470
05.10.2018 15:00; 05.10.2018 15:15;12718;4532;12106;3;19317;1540;4545
05.10.2018 15:15; 05.10.2018 15:30;12947;4556;12250;3;18128;1404;4458
05.10.2018 15:30; 05.10.2018 15:45;12957;4607;12657;3;16952;1352;4391
05.10.2018 15:45; 05.10.2018 16:00;12942;4754;13395;3;15626;1313;4228
05.10.2018 16:00; 05.10.2018 16:15;12962;5038;14341;3;14191;1261;4130
05.10.2018 16:15; 05.10.2018 16:30;12834;5042;15039;3;12565;1246;4074
05.10.2018 16:30; 05.10.2018 16:45;12893;5117;15458;3;10970;1226;4135
05.10.2018 16:45; 05.10.2018 17:00;12843;5317;15827;3;9199;1178;4152
05.10.2018 17:00; 05.10.2018 17:15;12922;5310;16176;3;7482;1185;4010
05.10.2018 17:15; 05.10.2018 17:30;13054;5382;16603;3;5753;1184;3953
05.10.2018 17:30; 05.10.2018 17:45;13079;5567;16741;3;4170;1174;3910
05.10.2018 17:45; 05.10.2018 18:00;13133;5587;16748;3;2691;1169;3914
05.10.2018 18:00; 05.10.2018 18:15;13129;5622;16753;3;1475;1156;3945
05.10.2018 18:15; 05.10.2018 18:30;13268;5638;16780;3;676;1133;4291
05.10.2018 18:30; 05.10.2018 18:45;13396;5656;16824;3;189;1158;4784
05.10.2018 18:45; 05.10.2018 19:00;13442;5654;16826;3;25;1156;5235
05.10.2018 19:00; 05.10.2018 19:15;13389;5609;16791;3;0;1058;5919
05.10.2018 19:15; 05.10.2018 19:30;13429;5622;16815;3;0;1021;6719
05.10.2018 19:30; 05.10.2018 19:45;13416;5511;16795;3;0;1006;7598
05.10.2018 19:45; 05.10.2018 20:00;13379;5449;16775;3;0;968;8204
05.10.2018 20:00; 05.10.2018 20:15;13380;5599;16779;3;0;944;8607
05.10.2018 20:15; 05.10.2018 20:30;13399;5533;16640;3;0;874;9308
05.10.2018 20:30; 05.10.2018 20:45;13441;5327;16303;3;0;835;10002
05.10.2018 20:45; 05.10.2018 21:00;13443;5218;15757;3;0;770;10415
05.10.2018 21:00; 05.10.2018 21:15;13452;5079;15312;3;0;770;10752
05.10.2018 21:15; 05.10.2018 21:30;13225;4877;14847;3;0;788;11156
05.10.2018 21:30; 05.10.2018 21:45;13091;4456;14569;3;0;808;11433
05.10.2018 21:45; 05.10.2018 22:00;12887;4248;14229;3;0;833;11587
05.10.2018 22:00; 05.10.2018 22:15;12562;4063;14123;3;0;775;11729
05.10.2018 22:15; 05.10.2018 22:30;12100;3889;13828;3;0;680;11806
05.10.2018 22:30; 05.10.2018 22:45;12157;3897;13593;3;0;684;11914
05.10.2018 22:45; 05.10.2018 23:00;12121;3897;13211;3;0;661;11890
05.10.2018 23:00; 05.10.2018 23:15;12092;3814;12910;3;0;634;11926
05.10.2018 23:15; 05.10.2018 23:30;12007;3822;12776;3;0;648;11821
05.10.2018 23:30; 05.10.2018 23:45;11769;3833;12515;3;0;602;11650
05.10.2018 23:45; 06.10.2018 00:00;11735;3845;12380;3;0;579;11279
06.10.2018 00:00; 06.10.2018 00:15;11762;3608;11881;3;0;557;11042
06.10.2018 00:15; 06.10.2018 00:30;11765;3612;11531;3;0;522;10712
06.10.2018 00:30; 06.10.2018 00:45;11779;3621;11151;3;0;464;10495
06.10.2018 00:45; 06.10.2018 01:00;11716;3622;10869;3;0;378;10409
06.10.2018 01:00; 06.10.2018 01:15;11776;3596;10737;3;0;334;10161
06.10.2018 01:15; 06.10.2018 01:30;11769;3606;10646;3;0;315;9977
06.10.2018 01:30; 06.10.2018 01:45;11802;3612;10564;3;0;290;9757
06.10.2018 01:45; 06.10.2018 02:00;11748;3601;10506;3;0;254;9776
06.10.2018 02:00; 06.10.2018 02:15;11788;3339;10461;3;0;246;9684
06.10.2018 02:15; 06.10.2018 02:30;11777;3342;10412;3;0;235;9521
06.10.2018 02:30; 06.10.2018 02:45;11755;3346;10372;3;0;220;9312
06.10.2018 02:45; 06.10.2018 03:00;11765;3343;10303;3;0;208;9184
06.10.2018 03:00; 06.10.2018 03:15;11771;3334;10293;3;0;193;9001
06.10.2018 03:15; 06.10.2018 03:30;11748;3330;10334;3;0;202;8776
06.10.2018 03:30; 06.10.2018 03:45;11731;3337;10321;3;0;201;8562
06.10.2018 03:45; 06.10.2018 04:00;11740;3333;10334;3;0;184;8371
06.10.2018 04:00; 06.10.2018 04:15;11776;3398;10388;3;0;193;8255
06.10.2018 04:15; 06.10.2018 04:30;11778;3397;10443;3;0;185;8069
06.10.2018 04:30; 06.10.2018 04:45;11761;3406;10553;3;0;172;7873
06.10.2018 04:45; 06.10.2018 05:00;11772;3408;10616;3;0;161;7822
06.10.2018 05:00; 06.10.2018 05:15;11818;3556;10890;3;0;151;7695
06.10.2018 05:15; 06.10.2018 05:30;11814;3561;11348;3;0;154;7574
06.10.2018 05:30; 06.10.2018 05:45;11833;3572;11650;3;0;143;7484
06.10.2018 05:45; 06.10.2018 06:00;11840;3533;11923;3;0;141;7411
06.10.2018 06:00; 06.10.2018 06:15;11842;3656;11991;3;0;142;7456
06.10.2018 06:15; 06.10.2018 06:30;11828;3663;12241;3;0;133;7491
06.10.2018 06:30; 06.10.2018 06:45;11805;3678;12500;3;0;143;7412
06.10.2018 06:45; 06.10.2018 07:00;11829;3692;12684;3;0;148;7359
06.10.2018 07:00; 06.10.2018 07:15;11845;3620;12824;3;2;157;7477
06.10.2018 07:15; 06.10.2018 07:30;11825;3618;12856;3;32;168;7592
06.10.2018 07:30; 06.10.2018 07:45;11828;3631;12857;3;218;172;7883
06.10.2018 07:45; 06.10.2018 08:00;11828;3630;12846;3;793;197;8080
06.10.2018 08:00; 06.10.2018 08:15;11832;3637;12944;3;1733;212;7939
06.10.2018 08:15; 06.10.2018 08:30;11833;3638;12948;3;2755;192;7895
06.10.2018 08:30; 06.10.2018 08:45;11817;3647;12953;3;3875;175;7743
06.10.2018 08:45; 06.10.2018 09:00;11832;3649;12942;3;5274;163;7569
06.10.2018 09:00; 06.10.2018 09:15;11819;3713;13107;3;6837;137;7363
06.10.2018 09:15; 06.10.2018 09:30;11832;3718;13123;3;8403;149;6970
06.10.2018 09:30; 06.10.2018 09:45;11860;3727;13141;3;10026;175;6430
06.10.2018 09:45; 06.10.2018 10:00;11842;3721;13137;3;11439;190;5772
06.10.2018 10:00; 06.10.2018 10:15;11852;3732;12923;3;12705;185;5132
06.10.2018 10:15; 06.10.2018 10:30;11793;3604;12885;3;13907;164;4513
06.10.2018 10:30; 06.10.2018 10:45;11821;3391;12866;3;15006;224;3929
06.10.2018 10:45; 06.10.2018 11:00;11831;3243;12895;3;16182;292;3550
06.10.2018 11:00; 06.10.2018 11:15;11814;3165;12822;3;16945;345;3148
06.10.2018 11:15; 06.10.2018 11:30;11786;3080;12794;3;17728;415;3048
06.10.2018 11:30; 06.10.2018 11:45;11799;3123;12768;3;18370;507;2862
06.10.2018 11:45; 06.10.2018 12:00;11788;3153;12683;3;18991;565;2772
06.10.2018 12:00; 06.10.2018 12:15;11593;3173;12643;3;19440;597;2688
06.10.2018 12:15; 06.10.2018 12:30;11481;3206;12578;3;19538;613;2748
06.10.2018 12:30; 06.10.2018 12:45;11538;3412;12391;3;19702;623;2842
06.10.2018 12:45; 06.10.2018 13:00;11506;3469;12284;3;19651;650;3019
06.10.2018 13:00; 06.10.2018 13:15;11440;3303;12198;3;19535;689;3188
06.10.2018 13:15; 06.10.2018 13:30;11426;3305;12090;3;19410;718;3241
06.10.2018 13:30; 06.10.2018 13:45;11442;3309;11982;3;19044;774;3203
06.10.2018 13:45; 06.10.2018 14:00;11442;3304;11875;3;18652;790;3285
06.10.2018 14:00; 06.10.2018 14:15;11507;3260;11924;3;18045;800;3394
06.10.2018 14:15; 06.10.2018 14:30;11513;3258;11969;3;17362;809;3547
06.10.2018 14:30; 06.10.2018 14:45;11524;3266;11949;3;16631;842;3616
06.10.2018 14:45; 06.10.2018 15:00;11497;3278;11970;3;15577;866;3712
06.10.2018 15:00; 06.10.2018 15:15;11700;3329;11905;3;14479;827;3929
06.10.2018 15:15; 06.10.2018 15:30;11718;3330;11860;3;13605;768;4029
06.10.2018 15:30; 06.10.2018 15:45;11748;3341;11919;3;12692;707;3999
06.10.2018 15:45; 06.10.2018 16:00;11770;3400;11963;3;11571;683;3905
06.10.2018 16:00; 06.10.2018 16:15;11768;3500;11983;3;10171;725;3866
06.10.2018 16:15; 06.10.2018 16:30;11806;3680;12091;3;8747;849;3743
06.10.2018 16:30; 06.10.2018 16:45;11799;3620;12208;3;7344;1094;3586
06.10.2018 16:45; 06.10.2018 17:00;11790;3673;12244;3;5949;1361;3307
06.10.2018 17:00; 06.10.2018 17:15;11767;3926;12300;3;4572;1625;3211
06.10.2018 17:15; 06.10.2018 17:30;11816;4011;12333;3;3355;1711;3014
06.10.2018 17:30; 06.10.2018 17:45;11795;4244;12332;3;2357;1748;2923
06.10.2018 17:45; 06.10.2018 18:00;11781;4354;12292;3;1519;1770;2947
06.10.2018 18:00; 06.10.2018 18:15;11771;4504;12247;3;845;1789;3039
06.10.2018 18:15; 06.10.2018 18:30;11826;4751;12404;3;395;1825;3333
06.10.2018 18:30; 06.10.2018 18:45;11785;4864;12446;3;121;1853;3634
06.10.2018 18:45; 06.10.2018 19:00;11808;4850;12461;3;17;1908;3849
06.10.2018 19:00; 06.10.2018 19:15;11756;4872;12459;3;0;2013;3964
06.10.2018 19:15; 06.10.2018 19:30;11793;4883;12469;3;0;2180;4297
06.10.2018 19:30; 06.10.2018 19:45;11767;4903;12492;3;0;2466;4646
06.10.2018 19:45; 06.10.2018 20:00;11776;4867;12510;3;0;2921;5047
06.10.2018 20:00; 06.10.2018 20:15;11794;4871;12478;3;0;3323;5502
06.10.2018 20:15; 06.10.2018 20:30;11772;4868;12323;3;0;3813;5736
06.10.2018 20:30; 06.10.2018 20:45;11787;4867;11996;3;0;4138;6094
06.10.2018 20:45; 06.10.2018 21:00;11780;4697;11810;3;0;4293;6444
06.10.2018 21:00; 06.10.2018 21:15;11837;4588;11468;3;0;4325;6611
06.10.2018 21:15; 06.10.2018 21:30;11815;4653;11299;3;0;4327;6663
06.10.2018 21:30; 06.10.2018 21:45;11831;4685;10991;3;0;4344;6781
06.10.2018 21:45; 06.10.2018 22:00;11784;4698;10827;3;0;4336;7040
06.10.2018 22:00; 06.10.2018 22:15;11756;4748;10632;3;0;4363;7237
06.10.2018 22:15; 06.10.2018 22:30;11670;4640;10200;3;0;4385;7572
06.10.2018 22:30; 06.10.2018 22:45;11706;4531;9921;3;0;4396;7728
06.10.2018 22:45; 06.10.2018 23:00;11690;4286;9501;3;0;4405;7967
06.10.2018 23:00; 06.10.2018 23:15;11708;3496;8891;3;0;4356;8287
06.10.2018 23:15; 06.10.2018 23:30;11656;3373;8464;3;0;4099;8879
06.10.2018 23:30; 06.10.2018 23:45;11622;3339;7695;3;0;3839;9479
06.10.2018 23:45; 07.10.2018 00:00;11529;3135;7269;3;0;3839;9750
07.10.2018 00:00; 07.10.2018 00:15;11380;3071;7161;3;0;3759;9840
07.10.2018 00:15; 07.10.2018 00:30;11330;2947;7072;3;0;3349;10231
07.10.2018 00:30; 07.10.2018 00:45;11321;2928;6793;3;0;2922;10320
07.10.2018 00:45; 07.10.2018 01:00;11297;2967;6662;3;0;2932;10359
07.10.2018 01:00; 07.10.2018 01:15;11313;2911;6292;3;0;2932;10430
07.10.2018 01:15; 07.10.2018 01:30;11280;2904;6133;3;0;2885;10683
07.10.2018 01:30; 07.10.2018 01:45;11347;2834;6055;3;0;2786;11036
07.10.2018 01:45; 07.10.2018 02:00;11294;2732;5977;3;0;2765;11589
07.10.2018 02:00; 07.10.2018 02:15;11200;2701;5699;3;0;2658;11832
07.10.2018 02:15; 07.10.2018 02:30;11309;2698;5363;3;0;2615;12029
07.10.2018 02:30; 07.10.2018 02:45;11202;2711;5210;3;0;2607;12100
07.10.2018 02:45; 07.10.2018 03:00;11204;2692;5138;3;0;2673;12026
07.10.2018 03:00; 07.10.2018 03:15;11263;2630;4548;3;0;2929;11848
07.10.2018 03:15; 07.10.2018 03:30;11454;2617;4330;3;0;3180;11588
07.10.2018 03:30; 07.10.2018 03:45;11513;2636;4270;3;0;3301;11805
07.10.2018 03:45; 07.10.2018 04:00;11458;2604;4289;3;0;3443;12215
07.10.2018 04:00; 07.10.2018 04:15;11497;2388;4392;3;0;3364;12705
07.10.2018 04:15; 07.10.2018 04:30;11435;2362;4407;3;0;3259;12834
07.10.2018 04:30; 07.10.2018 04:45;11558;2337;4326;3;0;2978;12483
07.10.2018 04:45; 07.10.2018 05:00;11627;2407;4168;3;0;2948;12351
07.10.2018 05:00; 07.10.2018 05:15;11690;2418;4070;3;0;3065;12858
07.10.2018 05:15; 07.10.2018 05:30;11670;2424;4092;3;0;3070;12656
07.10.2018 05:30; 07.10.2018 05:45;11867;2442;4076;3;0;2962;12294
07.10.2018 05:45; 07.10.2018 06:00;12190;2435;4084;3;0;2988;12219
07.10.2018 06:00; 07.10.2018 06:15;12200;2421;4175;3;0;3061;12473
07.10.2018 06:15; 07.10.2018 06:30;12232;2444;4186;3;0;3038;12266
07.10.2018 06:30; 07.10.2018 06:45;12214;2465;4271;3;0;2797;12410
07.10.2018 06:45; 07.10.2018 07:00;12215;2471;4271;3;0;2959;12721
07.10.2018 07:00; 07.10.2018 07:15;12208;2458;4863;3;2;2941;12588
07.10.2018 07:15; 07.10.2018 07:30;12360;2461;4927;3;19;2738;12375
07.10.2018 07:30; 07.10.2018 07:45;12571;2481;4959;3;99;2794;12134
07.10.2018 07:45; 07.10.2018 08:00;12686;2474;4939;3;391;2859;12234
07.10.2018 08:00; 07.10.2018 08:15;12718;2517;4753;3;937;2641;11854
07.10.2018 08:15; 07.10.2018 08:30;12804;2527;4733;3;1609;2431;10988
07.10.2018 08:30; 07.10.2018 08:45;12882;2548;4935;3;2433;2338;10706
07.10.2018 08:45; 07.10.2018 09:00;12856;2580;5302;3;3370;2415;10645
07.10.2018 09:00; 07.10.2018 09:15;12579;2705;5883;3;4327;2363;10356
07.10.2018 09:15; 07.10.2018 09:30;12472;2719;6334;3;5279;2289;9855
07.10.2018 09:30; 07.10.2018 09:45;12481;2732;6537;3;6344;2151;9670
07.10.2018 09:45; 07.10.2018 10:00;12414;2709;6597;3;7301;1924;9527
07.10.2018 10:00; 07.10.2018 10:15;11870;2714;6590;3;8370;1711;9300
07.10.2018 10:15; 07.10.2018 10:30;11700;2721;6570;3;9413;1568;9138
07.10.2018 10:30; 07.10.2018 10:45;11638;2739;6495;3;10384;1346;9312
07.10.2018 10:45; 07.10.2018 11:00;11642;2727;6418;3;11286;1185;9373
07.10.2018 11:00; 07.10.2018 11:15;11369;2715;6393;3;11915;956;9443
07.10.2018 11:15; 07.10.2018 11:30;11377;2718;6449;3;12443;821;9312
07.10.2018 11:30; 07.10.2018 11:45;11412;2745;6436;3;12949;741;9389
07.10.2018 11:45; 07.10.2018 12:00;11403;2747;6200;3;13404;722;9065
07.10.2018 12:00; 07.10.2018 12:15;11525;2750;5893;3;13736;785;8526
07.10.2018 12:15; 07.10.2018 12:30;11561;2783;5869;3;13937;759;8019
07.10.2018 12:30; 07.10.2018 12:45;11560;2780;5792;3;14148;724;7761
07.10.2018 12:45; 07.10.2018 13:00;11492;2753;5925;3;14322;680;7546
07.10.2018 13:00; 07.10.2018 13:15;11244;2663;6081;3;14331;587;7278
07.10.2018 13:15; 07.10.2018 13:30;11185;2671;5980;3;14332;470;7216
07.10.2018 13:30; 07.10.2018 13:45;11201;2673;5855;3;14128;418;6929
07.10.2018 13:45; 07.10.2018 14:00;11272;2672;5617;3;13867;419;6485
07.10.2018 14:00; 07.10.2018 14:15;11447;2665;5437;3;13396;464;5840
07.10.2018 14:15; 07.10.2018 14:30;11552;2671;5297;3;13182;438;5584
07.10.2018 14:30; 07.10.2018 14:45;11555;2690;5362;3;12790;422;5402
07.10.2018 14:45; 07.10.2018 15:00;11562;2694;5563;3;12345;325;5302
07.10.2018 15:00; 07.10.2018 15:15;11708;2696;5932;3;11838;254;5118
07.10.2018 15:15; 07.10.2018 15:30;11677;2741;6573;3;11079;172;5020
07.10.2018 15:30; 07.10.2018 15:45;11683;2811;7172;3;10193;122;4767
07.10.2018 15:45; 07.10.2018 16:00;11804;2850;7949;3;9161;106;4596
07.10.2018 16:00; 07.10.2018 16:15;12199;2900;8481;3;8302;97;4390
07.10.2018 16:15; 07.10.2018 16:30;12160;3054;8906;3;7353;94;4163
07.10.2018 16:30; 07.10.2018 16:45;12219;3239;9188;3;6400;75;3905
07.10.2018 16:45; 07.10.2018 17:00;12298;3342;9435;3;5411;56;3713
07.10.2018 17:00; 07.10.2018 17:15;12506;3793;9911;3;4419;45;3584
07.10.2018 17:15; 07.10.2018 17:30;12556;4069;10319;3;3463;42;3438
07.10.2018 17:30; 07.10.2018 17:45;12599;4733;10999;3;2482;33;3272
07.10.2018 17:45; 07.10.2018 18:00;12565;4936;11713;3;1606;24;3147
07.10.2018 18:00; 07.10.2018 18:15;12562;5115;12143;3;881;25;2955
07.10.2018 18:15; 07.10.2018 18:30;12630;5132;12355;3;388;30;2891
07.10.2018 18:30; 07.10.2018 18:45;12620;5118;12613;3;104;32;3063
07.10.2018 18:45; 07.10.2018 19:00;12621;5227;12764;3;5;38;3170
07.10.2018 19:00; 07.10.2018 19:15;12581;5255;12711;3;0;50;3280
07.10.2018 19:15; 07.10.2018 19:30;12635;5260;12819;3;0;71;3336
07.10.2018 19:30; 07.10.2018 19:45;12622;5266;12956;3;0;112;3489
07.10.2018 19:45; 07.10.2018 20:00;12619;5255;13014;3;0;160;3628
07.10.2018 20:00; 07.10.2018 20:15;12612;5243;13048;3;0;203;3345
07.10.2018 20:15; 07.10.2018 20:30;12623;5253;13066;3;0;257;3731
07.10.2018 20:30; 07.10.2018 20:45;12617;5278;13052;3;0;314;3658
